accidente_tipo_1,accidente_tipo_2,mes,anio,numero_accidentes,numero_heridos,numero_muertes
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2007,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2008,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2009,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2010,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2011,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2012,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2013,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2014,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2015,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2016,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2017,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2018,1.0,0.0,1.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2019,1.0,1.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2020,1.0,0.0,1.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,junio,2021,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2005,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2006,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2007,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2008,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2009,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2010,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2011,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2012,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2013,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2014,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2015,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2016,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2017,1.0,0.0,1.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2018,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2019,1.0,2.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2020,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,julio,2021,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2005,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2006,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2007,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2008,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2009,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2010,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2011,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2012,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2013,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2014,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2015,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2016,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2017,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2018,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2019,1.0,1.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2020,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,agosto,2021,1.0,1.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2005,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2006,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2007,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2008,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2009,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2010,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2011,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2012,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2013,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2014,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2015,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2016,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2017,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2018,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2019,1.0,0.0,2.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2020,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,septiembre,2021,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2005,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2006,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2007,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2008,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2009,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2010,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2011,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2012,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2013,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2014,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2015,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2016,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2017,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2018,1.0,6.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2019,2.0,7.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2020,1.0,2.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,octubre,2021,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2005,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2006,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2007,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2008,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2009,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2010,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2011,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2012,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2013,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2014,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2015,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2016,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2017,2.0,3.0,0.0
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2018,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2019,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2020,-,-,-
cruce_via_ferroviaria,cruzar_nivel_ferroviario,diciembre,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2006,3.0,5.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2007,5.0,9.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2008,4.0,3.0,2.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2009,4.0,2.0,2.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2010,4.0,9.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2011,5.0,1.0,4.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2012,1.0,1.0,2.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2013,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2015,3.0,2.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,total,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2007,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2010,1.0,4.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2011,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,enero,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2010,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2011,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,febrero,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2006,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2010,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2011,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,marzo,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2011,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2012,1.0,1.0,2.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,abril,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2011,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2013,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,mayo,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2006,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2007,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2011,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,junio,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2009,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2011,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,julio,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2008,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2011,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,agosto,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2007,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2009,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2011,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2015,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,septiembre,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2006,1.0,4.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2009,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2011,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2015,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,octubre,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2007,2.0,6.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2008,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2009,1.0,0.0,1.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2010,1.0,4.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2011,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2015,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,noviembre,2021,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2005,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2006,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2007,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2008,3.0,2.0,2.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2009,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2010,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2011,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2012,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2013,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2014,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2015,1.0,1.0,0.0
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2016,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2017,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2018,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2019,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2020,-,-,-
cruce_via_ferroviaria,pasar_barrera_ferrovia,diciembre,2021,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2005,3.0,3.0,3.0
cruce_via_ferroviaria,negligencia_alarma,total,2006,5.0,3.0,2.0
cruce_via_ferroviaria,negligencia_alarma,total,2007,6.0,33.0,3.0
cruce_via_ferroviaria,negligencia_alarma,total,2008,3.0,2.0,2.0
cruce_via_ferroviaria,negligencia_alarma,total,2009,2.0,0.0,2.0
cruce_via_ferroviaria,negligencia_alarma,total,2010,3.0,2.0,2.0
cruce_via_ferroviaria,negligencia_alarma,total,2011,1.0,2.0,0.0
cruce_via_ferroviaria,negligencia_alarma,total,2012,3.0,4.0,1.0
cruce_via_ferroviaria,negligencia_alarma,total,2013,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2014,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2015,1.0,2.0,0.0
cruce_via_ferroviaria,negligencia_alarma,total,2016,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2017,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2018,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2019,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2020,-,-,-
cruce_via_ferroviaria,negligencia_alarma,total,2021,-,-,-
cruce_via_ferroviaria,negligencia_alarma,enero,2005,1.0,0.0,1.0
cruce_via_ferroviaria,negligencia_alarma,enero,2006,2.0,2.0,0.0
cruce_via_ferroviaria,negligencia_alarma,enero,2007,1.0,1.0,0.0
cruce_via_ferroviaria,negligencia_alarma,enero,2008,-,-,-
